budget,id,popularity,revenue,title,vote_average,vote_count,genre_ids,genre_names,btc_name,btc_id
0,145221,12.648061,0,Monsters: Dark Continent,4.2,104,53|18|878,Thriller|Drama|Science Fiction,Monsters Collection,306926
500000,215976,1.156922,0,Reminiscence,3.8,7,27|53,Horror|Thriller,,
0,297362,1.650458,0,Teacher of the Year,5.7,20,35,Comedy,,
0,76018,0.159193,0,The Happening,6.5,3,35,Comedy,,
3700000,40537,2.036393,0,Eyeborgs,4.9,26,28|12|878|53,Action|Adventure|Science Fiction|Thriller,,
0,102165,0.223814,0,The Mountain Road,7.0,1,18|10752,Drama|War,,
0,308715,1.690373,0,Away and Back,5.4,18,18|35,Drama|Comedy,,
0,58128,2.058966,0,Andaz Apna Apna,7.6,51,35|18|10749,Comedy|Drama|Romance,,
0,21614,2.467498,0,Hera Pheri,6.4,39,35,Comedy,Hera Pheri Collection,142022
4000000,254320,11.223033,15656193,The Lobster,6.7,1340,53|35|18|10749|878,Thriller|Comedy|Drama|Romance|Science Fiction,,
0,322766,2.873763,0,Beautiful & Twisted,5.6,32,80|18|53,Crime|Drama|Thriller,,
0,88937,0.000308,0,"Abar, the First Black Superman",4.5,1,28,Action,,
0,287483,1.457375,0,The Farewell Party,6.0,16,35|18,Comedy|Drama,,
0,256057,2.159836,0,Güeros,7.7,36,18|35,Drama|Comedy,,
4000000,287424,12.020933,187112,Maggie,5.2,604,27,Horror,,
237000,28746,1.404373,0,"Ilsa, the Tigress of Siberia",4.1,18,27|53,Horror|Thriller,"Ilsa, She Wolf of the SS Collection",123249
0,40029,1.026093,0,The Bamboo House of Dolls,4.8,4,28|18|27|10752,Action|Drama|Horror|War,,
0,103067,0.107642,0,The Designated Victim,4.8,3,53,Thriller,,
0,14067,0.126048,0,Thunderstruck,7.0,1,35,Comedy,,
35000000,268920,6.90658,51680201,Hot Pursuit,5.4,659,28|35|80,Action|Comedy|Crime,,
0,41051,0.040541,0,Permissive,5.0,1,18,Drama,,
0,223485,10.132064,229094,Slow West,6.6,371,10749|53|37,Romance|Thriller|Western,,
0,138502,1.270481,0,Offline,6.3,3,18,Drama,,
0,259830,1.919806,0,Scintilla,4.7,21,878,Science Fiction,,
0,291854,0.431374,0,Meet the Mormons,5.8,4,10751|99,Family|Documentary,,
0,24632,1.464656,0,The Mad,5.8,19,35|27|53,Comedy|Horror|Thriller,,
0,169844,0.421018,0,Malarek,0.0,0,28,Action,,
0,84572,0.180741,0,The Mars Underground,7.1,5,99,Documentary,,
0,65497,0.627188,0,Martial Law,5.7,8,28,Action,Martial Law Collection,318037
0,193387,0.025143,0,Me and the Kid,0.0,0,10751|35|80|18,Family|Comedy|Crime|Drama,,
0,40774,0.48109,0,Midgets Vs. Mascots,5.5,4,35|99,Comedy|Documentary,,
0,35564,1.14151,0,The Midnight Hour,5.7,11,35|27|10749,Comedy|Horror|Romance,,
0,94365,5.360948,0,The Human Centipede 3 (Final Sequence),3.7,159,27,Horror,The Human Centipede Collection,96671
0,87321,0.782992,0,Mikey,5.2,11,53|27,Thriller|Horror,,
0,291613,1.223689,0,Mistrial,5.5,1,53|18|28,Thriller|Drama|Action,,
0,103675,0.219265,0,Model by Day,4.5,1,10770|28|12,TV Movie|Action|Adventure,,
5000000,171424,9.336019,6833445,The Green Inferno,5.0,359,28|12|27|53,Action|Adventure|Horror|Thriller,,
0,337210,0.092631,0,Just About Famous,6.0,2,35|99,Comedy|Documentary,,
0,113040,1.795246,0,Alien Origin,1.6,9,14|53|878,Fantasy|Thriller|Science Fiction,,
0,244418,0.353172,0,The Bear,6.0,1,,,,
0,114953,1.108379,0,Lolly-Madonna XXX,7.0,1,18,Drama,,
0,182424,0.375835,0,Rita da Cascia,7.0,1,99|36,Documentary|History,,
0,167649,0.04353,0,In the Shadow of the Sun,5.0,1,99,Documentary,,
0,33382,0.10547,0,Chappaqua,8.0,2,18,Drama,,
0,310319,0.277736,0,Deli Man,6.9,6,99,Documentary,,
0,21554,0.765831,0,Sparkle,5.4,4,18|10402,Drama|Music,,
0,215520,0.343031,0,Rags & Tatters,5.4,4,18,Drama,,
0,337944,0.383368,0,Southern Rites,7.0,2,99,Documentary,,
0,248574,11.009871,6075,Barely Lethal,5.5,352,12|28|35,Adventure|Action|Comedy,,
0,292040,10.199449,1473809,Spooks: The Greater Good,5.9,203,53|28,Thriller|Action,,
0,61041,1.694798,0,Woman Times Seven,5.5,4,10749|35|18,Romance|Comedy|Drama,,
0,322488,1.731591,0,The Fencer,7.3,16,18|36,Drama|History,,
0,56959,2.298897,0,The Salt of Life,5.6,18,35,Comedy,,
0,75162,0.323301,0,Hurricane,3.5,2,18|28|10749,Drama|Action|Romance,,
0,5061,5.744152,0,Carry On Don't Lose Your Head,7.0,17,35,Comedy,The Carry On Collection,37261
0,63625,0.114527,0,The Stationmaster Meets His Match,7.5,7,35,Comedy,,
0,190853,2.057347,0,Suzanne,6.9,40,18,Drama,,
0,261039,0.266212,0,"The Other One: The Long, Strange Trip of Bob Weir",7.1,7,99|10402,Documentary|Music,,
0,261857,1.740687,0,Ballet 422,6.3,18,99|10402,Documentary|Music,,
0,51560,0.031002,0,Oz,5.0,2,10402|14|35,Music|Fantasy|Comedy,,
0,91584,0.393975,0,J.A.C.E.,5.5,3,18,Drama,,
0,17566,1.817657,0,Brave Story,6.6,23,878|16|14,Science Fiction|Animation|Fantasy,,
0,224303,1.9057,0,Restless Virgins,6.2,10,18|10770,Drama|TV Movie,,
0,283704,4.735656,0,Leopardi,6.6,167,18|36,Drama|History,,
0,104146,0.492555,0,A Fish in the Bathtub,6.0,1,35,Comedy,,
0,115384,0.202059,0,Bulldog Drummond's Peril,5.9,4,12|80|9648|10749|53,Adventure|Crime|Mystery|Romance|Thriller,,
0,140470,0.412039,0,Bulldog Drummond's Bride,6.0,2,28|53,Action|Thriller,,
0,140418,0.371059,0,Bulldog Drummond at Bay,6.5,2,28|53,Action|Thriller,,
0,74314,0.104121,0,Bulldog Drummond's Secret Police,6.0,2,9648|53,Mystery|Thriller,,
0,125873,1.033969,0,Bulldog Drummond in Africa,4.8,3,28,Action,,
0,38433,0.161802,0,Bulldog Drummond Comes Back,6.8,2,28|80|9648|53,Action|Crime|Mystery|Thriller,,
0,140472,0.354936,0,Bulldog Drummond's Revenge,5.8,2,9648|12,Mystery|Adventure,,
0,5056,1.244935,0,Deadlier Than the Male,6.3,8,28|35|53,Action|Comedy|Thriller,Bulldog Drummond (Richard Johnson) Collection,460334
0,26181,0.488385,0,Some Girls Do,6.9,4,28|12|35,Action|Adventure|Comedy,Bulldog Drummond (Richard Johnson) Collection,460334
0,277399,7.576182,0,2047: Sights of Death,2.4,18,28|53|878,Action|Thriller|Science Fiction,,
0,105869,0.641417,0,Mankillers,5.5,4,,,,
0,321769,4.615203,0,Deep Web,6.8,85,99,Documentary,,
0,281730,0.924931,0,Fugly,5.3,2,35|18|53,Comedy|Drama|Thriller,,
0,118575,0.444682,0,Ginza Cosmetics,4.0,1,18,Drama,,
0,294544,0.737708,0,"On Any Sunday, The Next Chapter",7.3,4,99,Documentary,On Any Sunday Collection,391047
0,48643,0.802403,0,Piccadilly Jim,6.5,2,35|10749,Comedy|Romance,,
0,43351,1.53743,0,Pony Express,4.1,10,28|37,Action|Western,,
0,12826,0.617142,0,Just a Gigolo,3.0,4,18,Drama,,
0,84628,0.432661,0,The Survivor,5.4,8,27|9648|53,Horror|Mystery|Thriller,,
0,191322,0.955169,0,Dark Horse,6.0,1,10751,Family,,
0,61803,0.119012,0,Shakedown,3.0,2,28|18|53,Action|Drama|Thriller,,
0,73369,0.455328,0,Shakedown,4.5,4,,,,
0,236395,0.400912,0,Success At Any Price,0.0,0,18,Drama,,
0,52051,1.203718,0,Seventeen Again,5.1,9,35|18|10751|14,Comedy|Drama|Family|Fantasy,,
0,78552,0.369025,0,Sweet Sixteen,5.3,14,27,Horror,,
0,104106,0.728214,0,The Disappearance of Garcia Lorca,6.5,4,,,,
0,320703,1.54267,0,The Dramatics: A Comedy,5.3,6,10749|35,Romance|Comedy,,
0,170277,0.478898,0,Up the Creek,6.0,1,35,Comedy,,
0,25973,0.785591,0,What Love Is,5.0,6,35|10749,Comedy|Romance,,
0,132641,0.619388,0,Wife,0.0,0,18,Drama,,
0,59142,0.060995,0,You Can't Run Away from It,5.0,1,10749|35|10402,Romance|Comedy|Music,,
0,47590,0.222519,0,The Girl with the Hat Box,7.6,5,10749|18|35,Romance|Drama|Comedy,,
0,165567,6.941034,0,Static,5.5,39,18|27|53|9648,Drama|Horror|Thriller|Mystery,,
0,32683,0.071809,0,The Flapper,6.5,2,,,,
0,334132,0.983058,0,You Are My Sunshine,9.0,2,18|10749,Drama|Romance,,
0,47759,0.702008,0,The Monkey King,7.9,9,16,Animation,,
0,259954,6.852262,0,5 to 7,6.9,96,35|10749,Comedy|Romance,,
0,291817,0.932758,0,Seymour: An Introduction,6.4,9,99,Documentary,,
0,334130,0.013061,0,Open Secret,0.0,0,,,,
0,33510,0.824586,0,Puffball,3.1,5,18|14|27,Drama|Fantasy|Horror,,
0,32648,1.086509,0,Into Thin Air: Death on Everest,4.4,13,12|28|18,Adventure|Action|Drama,,
0,170033,2.242706,0,Parole de flic,5.9,4,18|53|28|80,Drama|Thriller|Action|Crime,,
0,35401,0.842237,0,Fear in the Night,4.1,4,18|53,Drama|Thriller,,
0,197366,0.732219,0,War-Time Romance,5.5,4,18|10749,Drama|Romance,,
0,20870,6.532578,0,Afonya,6.9,16,10749|35|18,Romance|Comedy|Drama,,
0,95431,0.001393,0,The Flight,5.3,5,18|36|10752,Drama|History|War,,
0,107705,0.289674,0,Byelorussian Station,7.1,7,18,Drama,,
0,156145,0.248739,0,"Due cuori, una cappella",6.0,3,,,,
0,46567,0.975488,0,"It Can Be Done, Amigo",5.3,12,35|37,Comedy|Western,,
0,112601,0.133246,0,Halleluja for Django,0.0,0,37,Western,,
3000000,277778,1.511242,0,Starship Rising,2.5,14,28|878,Action|Science Fiction,,
0,83444,0.275895,0,No Path Through Fire,4.8,5,18|10752,Drama|War,,
0,109774,0.345099,0,We'll Live Till Monday,7.3,4,10749|18,Romance|Drama,,
0,143887,0.277136,0,Uncle Vanya,8.3,3,10749|18,Romance|Drama,,
0,38359,0.525573,0,The Red Snowball Tree,6.5,10,18,Drama,,
0,83475,0.006777,0,The Debut,5.4,7,10749|35,Romance|Comedy,,
0,83461,0.000844,0,Monologue,6.3,4,18,Drama,,
0,27862,2.094777,0,Walking the Streets of Moscow,7.0,12,10749|35,Romance|Comedy,,
0,27922,1.451998,0,Don't Grieve!,5.4,9,10749|35|18,Romance|Comedy|Drama,,
0,83446,0.950216,0,Oblomov,4.3,6,18|35|10749,Drama|Comedy|Romance,,
0,53194,1.307804,0,Triumph Over Violence,7.1,7,99|36|10752,Documentary|History|War,,
0,160833,2.250715,0,Short Stories,6.1,15,35|18|9648,Comedy|Drama|Mystery,,
0,104522,0.921068,0,My Love,6.6,8,16|18,Animation|Drama,,
0,63717,0.229323,0,Gardens in Autumn,5.9,6,,,,
0,118794,0.020853,0,The Cow,6.8,6,16|18,Animation|Drama,,
3300000,64483,0.975857,2011837,A Driver for Vera,6.2,11,18,Drama,,
475000,179288,0.485794,0,Blackbird,4.0,1,18,Drama,,
336029,41703,0.562568,927277,Plus one,4.0,6,18|35,Drama|Comedy,,
0,23898,0.653556,0,The Stroll,6.4,9,,,,
4000000,25936,0.95369,0,Radio Day,8.3,18,35,Comedy,Kvartet I Collection,122776
0,64268,0.803834,0,Dura,4.3,3,18,Drama,,
0,186634,0.293125,0,Kung Fu Rascals,0.0,0,35|28,Comedy|Action,,
0,40373,0.423981,0,Waiting for Godot,7.8,8,18,Drama,,
0,339533,4.260681,0,San Andreas Quake,3.5,77,10770|28|878,TV Movie|Action|Science Fiction,,
0,110419,0.708736,0,"Unman, Wittering and Zigo",6.8,5,9648|53,Mystery|Thriller,,
0,36530,1.212575,0,Voyage to the Planet of Prehistoric Women,2.8,14,12|878|10770,Adventure|Science Fiction|TV Movie,,
0,3122,3.530313,0,Lady Frankenstein,4.0,11,27|878,Horror|Science Fiction,,
0,281418,3.602005,0,The Lookalike,5.1,23,53|80|18,Thriller|Crime|Drama,,
0,259261,0.05148,0,The Anonymous People,6.0,1,99,Documentary,,
108000000,286217,25.62993,630161890,The Martian,7.6,7442,18|12|878,Drama|Adventure|Science Fiction,,
0,22376,1.671169,0,Treasure Island,5.5,8,12|10751,Adventure|Family,,
0,112355,0.447702,0,Night Hair Child,5.3,4,27|18|53,Horror|Drama|Thriller,,
0,276137,1.403263,0,Road,7.7,16,99,Documentary,,
0,333381,5.814583,0,Return to Sender,5.0,140,18|53,Drama|Thriller,,
0,109835,0.627889,0,Vazhakku Enn 18/9,6.5,4,18|10769,Drama|Foreign,,
0,30778,6.924892,0,I Am Omega,4.0,21,28|27|878,Action|Horror|Science Fiction,,
0,86633,0.001586,0,The Alien Factor,3.7,6,27|878,Horror|Science Fiction,,
0,294862,0.171424,0,Magical Universe,6.3,4,99,Documentary,,
0,250784,0.083801,0,Concerning Violence,7.5,2,99,Documentary,,
630019,251516,7.741143,0,Kung Fury,7.6,762,28|35|878|14,Action|Comedy|Science Fiction|Fantasy,,
0,151693,1.740147,0,Morgan,6.4,7,18,Drama,,
0,102596,0.043642,0,Follow Me: The Yoni Netanyahu Story,5.0,1,99|10752,Documentary|War,,
0,58859,1.311524,0,The Light Thief,5.3,4,18,Drama,,
0,320295,1.478116,0,Detective Byomkesh Bakshy!,6.4,21,28|18|53,Action|Drama|Thriller,,
3700000,323517,1.493061,11480000,Badlapur,6.8,30,80|9648|53,Crime|Mystery|Thriller,,
0,273886,1.971482,0,Holiday,5.8,29,53|28|10749,Thriller|Action|Romance,,
0,20963,0.896702,0,Elections Day,7.6,24,35,Comedy,Kvartet I Collection,122776
0,64100,0.335052,0,Hecate,6.0,1,18|10749,Drama|Romance,,
0,187771,0.586025,0,The Last Desperate Hours,0.0,0,28|80|53,Action|Crime|Thriller,,
0,64577,0.300227,0,Summer Affair,0.0,0,18|10769|10749,Drama|Foreign|Romance,,
0,270585,0.887984,0,Agente Logan - missione Ypotron,0.0,0,28|12|80|878|53,Action|Adventure|Crime|Science Fiction|Thriller,,
0,240478,0.105521,0,Nobody's Perfect,6.5,2,99,Documentary,,
0,269494,10.154079,0,A Hard Day,6.7,89,28|80|53,Action|Crime|Thriller,,
0,82465,0.549801,0,Child's Play,7.3,4,53,Thriller,,
0,119687,0.78738,0,Woman in a Dressing Gown,7.5,3,10749|18,Romance|Drama,,
0,37873,1.157489,0,Shinsengumi: Assassins of Honor,6.3,8,28|18|10769|36,Action|Drama|Foreign|History,,
0,43112,1.133413,0,Tiger Bay,7.8,11,18|53,Drama|Thriller,,
13360000,310593,8.717661,2000000,Youth,6.7,625,35|18,Comedy|Drama,,
0,189243,0.634649,0,Don't Knock The Rock,7.5,2,10402,Music,,
0,20806,1.038506,0,Yield to the Night,8.0,3,18,Drama,,
0,247451,0.848466,0,The Yellow Balloon,0.0,0,18,Drama,,
0,261419,0.589774,0,No Trees in the Street,6.0,2,18,Drama,,
0,198312,0.175323,0,A Man Could Get Killed,5.0,1,28|35,Action|Comedy,,
3000000,21297,1.710257,11000000,Wake Up Sid,6.8,32,18|35|10749|10769,Drama|Comedy|Romance|Foreign,,
0,46406,0.627427,0,Mission Kashmir,5.8,15,28|18|10769,Action|Drama|Foreign,,
483719,21175,1.608795,0,Lakshya,6.7,29,28|18|10769|10749|10752,Action|Drama|Foreign|Romance|War,,
0,21567,0.641487,0,Iqbal,6.5,20,18|10769,Drama|Foreign,,
0,51216,3.732919,0,Ghulam,6.1,17,80|18|10749|10769,Crime|Drama|Romance|Foreign,,
2800000,21570,0.709452,14000000,Rangeela,7.1,12,18|10749,Drama|Romance,,
0,56927,1.640446,0,The Annunciation,6.5,7,18,Drama,,
0,42098,0.270879,0,Streetwise,8.3,7,99,Documentary,,
20000000,334074,15.033568,0,Survivor,5.4,407,53,Thriller,,
0,318256,5.352415,0,Hot Girls Wanted,5.9,198,99,Documentary,,
0,45210,0.767747,0,Striped Trip,6.2,13,35,Comedy,,
0,27937,1.247706,0,That Munchhausen,7.8,16,35|18|14,Comedy|Drama|Fantasy,,
0,337789,0.00118,0,"C'mon, Let's Live a Little",0.0,0,10402|35,Music|Comedy,,
0,89330,0.320671,0,Poliisin poika,5.8,4,35|80,Comedy|Crime,,
0,154397,1.169267,0,The Commander,5.4,5,28|10752,Action|War,,
0,198240,0.66989,0,To Kill a Stranger,5.0,1,80|53,Crime|Thriller,,
0,122767,0.511308,0,Ground Zero,6.5,2,53,Thriller,,
0,62558,0.521388,0,Nothing Underneath,4.3,4,53|9648|27|80,Thriller|Mystery|Horror|Crime,,
0,92469,0.416609,0,The Treasure of the Amazon,5.3,2,53|28,Thriller|Action,,
0,200445,0.374677,0,Where Is Parsifal?,5.0,1,35,Comedy,,
0,85602,0.013577,0,Jaguar Lives!,5.0,3,28|35,Action|Comedy,,
0,155797,2.052797,0,"Good Luck, Miss Wyckoff",0.0,0,18,Drama,,
0,75903,0.57948,0,The Uncanny,6.2,7,27,Horror,,
0,200331,0.361562,0,Journey Into Fear,6.0,1,,,,
0,24085,0.670659,0,Barry McKenzie Holds His Own,4.8,3,35,Comedy,,
0,30929,0.709955,0,The Mutations,5.0,4,27,Horror,,
0,84642,0.038478,0,Wedding in White,5.0,1,18,Drama,,
0,169618,0.364228,0,No Love for Johnnie,2.5,2,,,,
0,65651,0.154078,0,The Man in the Sky,3.3,2,18,Drama,,
0,10986,8.544678,0,The Taming of the Scoundrel,7.0,84,35,Comedy,,
0,119409,0.204481,0,La Máquina de Bailar,4.5,4,35,Comedy,,
0,190940,1.146057,0,Bombay Talkies,5.9,19,,,,
0,19025,1.629677,0,Bhool Bhulaiyaa,6.3,27,35|27|53,Comedy|Horror|Thriller,,
0,20359,1.371231,0,Phir Hera Pheri,5.6,15,35|10769,Comedy|Foreign,Hera Pheri Collection,142022
0,109028,0.798869,0,Mohra,6.0,7,18|28|53|10769,Drama|Action|Thriller|Foreign,,
820000,14394,0.853567,0,Sarkar Raj,5.3,6,28|12|80|18,Action|Adventure|Crime|Drama,Sarkar Collection,20970
0,87995,0.213796,0,Ek Ajnabee,4.4,5,,,,
1900000,20968,2.004745,5900000,Sarkar,6.9,17,80|28|18,Crime|Action|Drama,Sarkar Collection,20970
0,20364,0.969653,0,Hulchul,6.0,10,35|18|10749,Comedy|Drama|Romance,,
0,150922,0.039916,0,Samay: When Time Strikes,8.0,1,,,,
0,33125,1.740518,0,Border,6.5,12,28|10769|36,Action|Foreign|History,,
0,30162,1.494675,0,The Red House,5.5,16,18|9648|53,Drama|Mystery|Thriller,,
0,33124,1.033872,0,1942: A Love Story,4.6,5,28|18|10749,Action|Drama|Romance,,
0,33457,1.394925,0,Nayak: The Real Hero,6.5,17,28|18|53,Action|Drama|Thriller,,
0,166259,0.154687,0,Virasat,7.0,2,,,,
156660,339992,1.128292,0,The Redwood Massacre,4.1,23,14|27,Fantasy|Horror,,
0,323384,0.929781,0,A Gift of Miracles,5.9,15,18|10749|10770,Drama|Romance|TV Movie,,
0,334088,0.674552,0,Curse of the Witching Tree,4.6,16,27,Horror,,
0,119172,0.417121,0,The Last Days of the World,4.0,3,14|18|35|878|10769,Fantasy|Drama|Comedy|Science Fiction|Foreign,,
65000000,238713,13.257467,235666219,Spy,6.9,2590,28|35|80,Action|Comedy|Crime,,
0,265193,1.932287,0,Still the Water,6.3,26,18|10749,Drama|Romance,,
0,43269,0.752893,0,The Strange Affair of Uncle Harry,4.9,10,18|53,Drama|Thriller,,
48000000,13179,9.066971,0,Tinker Bell,6.5,319,16|10751|12|14,Animation|Family|Adventure|Fantasy,Tinker Bell Collection,315595
0,69921,0.650763,0,Dazzle,5.0,1,14|10751,Fantasy|Family,,
0,209415,8.762445,0,Living Is Easy With Eyes Closed,6.6,58,18|35,Drama|Comedy,,
0,314555,0.706014,0,Melody,7.5,3,18,Drama,,
0,38608,0.092029,0,Power Trip,4.0,2,99,Documentary,,
0,80136,3.439043,0,Pingpong,7.3,2,18,Drama,,
0,81616,0.123257,0,At Ellen’s Age,10.0,2,18,Drama,,
0,96411,1e-06,0,The Vulture,4.3,2,53|80|18,Thriller|Crime|Drama,,
0,270015,0.908823,0,Domino Kid,6.0,2,37,Western,,
35000000,271718,17.310647,140795793,Trainwreck,5.9,1193,35,Comedy,,
0,29510,0.014963,0,The Busy Body,0.0,0,35,Comedy,,
0,26861,1.537562,0,The Ministers,5.0,11,80|53,Crime|Thriller,,
0,229702,0.667285,0,Zephyr Springs,4.1,8,53,Thriller,,
0,58611,0.960562,0,È arrivato mio fratello,5.4,18,35,Comedy,,
0,43211,2.125375,0,7 Kilos in 7 Days,5.9,42,,,,
0,38262,2.892796,0,Department Store,5.4,61,35,Comedy,,
0,58615,0.020262,0,Noi uomini duri,5.4,19,,,,
0,58613,0.725035,0,Stuff for the Rich,5.5,17,35,Comedy,,
0,57918,0.003977,0,Da grande,5.7,28,14|35,Fantasy|Comedy,,
0,43646,2.520134,0,The Comics,5.7,59,35,Comedy,The Comics Collection,256953
0,173177,1.447592,0,Piedipiatti,6.5,16,35,Comedy,,
0,43648,1.999079,0,The Comics 2,5.5,47,35,Comedy,The Comics Collection,256953
0,61303,0.1719,0,Infelici e contenti,4.6,21,35,Comedy,,
0,43649,1.254781,0,The New Comics,5.0,32,35,Comedy,The Comics Collection,256953
0,75001,0.208569,0,Mollo tutto,4.5,4,35,Comedy,,
0,328720,4.369253,0,Ma che bella sorpresa,5.9,105,35,Comedy,,
0,58191,1.561117,0,He's Worse than Me,5.7,18,35,Comedy,,
0,38285,3.000716,0,Il Ragazzo di Campagna,6.4,75,35,Comedy,,
0,43571,0.033991,0,Rich and Poor,5.6,20,35|10749,Comedy|Romance,,
0,121516,0.447565,0,"Heads I Win, Tails You Lose",5.0,4,35,Comedy,,
0,75336,0.417172,0,I'm Photogenic,4.5,4,35,Comedy,,
0,82066,0.207749,0,"Oh, Serafina!",4.5,2,35|18,Comedy|Drama,,
0,279568,5.7e-05,0,"Paolo Barca, maestro elementare, praticamente nudista",0.0,0,,,,
0,139563,0.050698,0,La poliziotta,5.0,1,35,Comedy,,
0,49352,0.029194,0,Night Train to Terror,4.8,18,27,Horror,,
0,246917,0.10801,0,The Bonesetter,4.0,1,53|27,Thriller|Horror,,
1100000,39895,1.392022,1400000,From a Whisper to a Scream,6.8,15,35|27,Comedy|Horror,,
5000000,2197,0.580717,0,Sounds of Sand,6.4,4,18|10752,Drama|War,,
0,101029,0.115377,0,The Alley Tramp,5.0,2,18,Drama,,
0,19095,1.988945,0,A Virgin Among the Living Dead,4.7,8,27,Horror,,
0,30993,0.042826,0,Flesh Eating Mothers,4.1,11,35|27,Comedy|Horror,,
0,103612,0.626222,0,Matilda,3.0,1,35|80|10751,Comedy|Crime|Family,,
980385,17381,7.798806,0,BMX Bandits,6.1,27,12|80|18,Adventure|Crime|Drama,,
0,42251,5.552958,0,Forbidden World,5.1,26,27|878,Horror|Science Fiction,,
0,264525,3.631321,0,La dictadura perfecta,7.1,42,18|35,Drama|Comedy,,
0,268100,2.221013,0,Casa Grande,7.3,23,18,Drama,,
0,280276,0.519473,0,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles,7.0,6,99,Documentary,,
0,86700,0.148602,0,Zodiac: The Race Begins...,1.0,2,16|12,Animation|Adventure,,
37000000,222936,8.451297,26250020,Aloha,5.2,704,18|35|10749,Drama|Comedy|Romance,,
0,44486,0.423425,0,Mars,5.5,4,16|35|878|10749,Animation|Comedy|Science Fiction|Romance,,
0,39309,1.051944,0,Wonderwall,5.7,6,18|10749,Drama|Romance,,
0,132551,0.193391,0,Cannibal Vegetarian,4.5,4,18|53,Drama|Thriller,,
12000000,34449,1.78856,0,The Battle of Neretva,6.2,11,18|10752,Drama|War,,
0,79757,0.574687,0,Tempest,7.0,2,18|10749,Drama|Romance,,
0,231625,0.414467,0,The Cheating Pact,6.2,10,,,,
0,98120,2.051933,0,Piazza Fontana: The Italian Conspiracy,7.2,38,18,Drama,,
0,135695,0.259315,0,Steel,6.0,6,18,Drama,,
5579750,161545,2.208906,8927600,Tutto tutto niente niente,4.8,54,35,Comedy,Cetto La Qualunque - Collezione,188197
0,250235,4.221003,0,Tutta colpa di Freud,6.5,162,35,Comedy,,
0,173847,2.572216,0,Amiche da morire,6.2,59,10749|80|35,Romance|Crime|Comedy,,
0,169683,1.831639,0,See You Tomorrow,5.6,28,35,Comedy,,
0,231176,5.52971,0,Sole a catinelle,6.6,348,35,Comedy,,
6000000,53319,3.793012,0,What a Beautiful Day,6.3,281,35,Comedy,,
0,321160,6.592284,0,With This Ring,5.5,23,35|10749,Comedy|Romance,,
0,245906,7.032964,111996,She's Funny That Way,5.8,238,35,Comedy,,
4000000,69520,0.056489,0,Pudhupettai,8.0,1,,,,
0,215646,0.182584,0,The Special Need,4.5,2,99|35,Documentary|Comedy,,
0,239877,7.791341,0,The Mafia Kills Only in Summer,7.4,299,10749|35|80,Romance|Comedy|Crime,,
0,95565,0.574732,0,The Muthers,4.3,3,18|28,Drama|Action,,
0,126315,2.511322,0,After Lucia,6.6,45,18,Drama,,
0,84196,0.164883,0,A Fierce Green Fire,5.5,4,99,Documentary,,
0,316067,0.819352,0,Misery Loves Comedy,6.5,12,35|99,Comedy|Documentary,,
0,158589,0.918151,0,Six Acts,8.0,2,18,Drama,,
6000000,244783,6.743182,32251,Song One,5.5,87,18,Drama,,
0,253267,0.711024,0,Vessel,9.3,4,99,Documentary,,
0,300179,1.242084,0,The Lion’s Mouth Opens,9.0,1,99,Documentary,,
0,21265,0.714608,0,Maqbool,7.6,5,28,Action,,
0,126969,0.071578,0,Man of the Story,5.0,1,18,Drama,,
0,245527,1.420004,0,Convict,5.4,14,28|80|18,Action|Crime|Drama,,
0,47246,0.373309,0,Ladies & Gentlemen,5.1,4,99|10402,Documentary|Music,,
0,279992,1.835973,0,Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau,7.0,29,99,Documentary,,
0,159967,1.794501,0,The Nun,6.5,19,18,Drama,,
0,46923,0.142296,0,Men Don't Cry,7.1,4,35,Comedy,,
0,146045,0.236258,0,Autumn,0.0,0,35,Comedy,Oskar Luts Collection,146042
0,221171,0.04958,0,Kilplased,6.5,1,16,Animation,,
0,46809,0.583519,0,Spring,6.6,6,18|35,Drama|Comedy,Oskar Luts Collection,146042
0,146030,0.00022,0,Summer,8.0,1,35|18,Comedy|Drama,Oskar Luts Collection,146042
0,47150,0.812546,0,The Last Relic,6.8,3,12|36|10749,Adventure|History|Romance,,
0,175518,0.363928,0,Tommy Tucker's Tooth,7.0,2,35|99|16,Comedy|Documentary|Animation,,
0,146730,1.138122,0,Alice's Wonderland,6.5,6,16,Animation,,
0,72204,0.099939,0,A Flying Ship,5.3,6,16|10751,Animation|Family,,
0,26807,0.084604,0,Dragon Hill,5.5,2,16,Animation,,
0,20333,2.645295,0,The Last Outlaw,4.8,11,10770|28|37,TV Movie|Action|Western,,
0,70122,0.136951,0,"Arabella, the Pirate's Daughter",9.0,1,12|10751,Adventure|Family,,
0,343070,0.537919,0,Flight World War II,4.9,7,28|878|10752,Action|Science Fiction|War,,
0,231562,0.200704,0,Living Images,7.6,5,,,,
0,117452,0.412313,0,Tony 10,9.0,2,10769|10751,Foreign|Family,,
0,46930,0.221895,0,Magnus,5.8,5,18,Drama,,
0,21535,0.988834,0,Orps: The Movie,5.8,3,10402|35|10751,Music|Comedy|Family,,
0,199374,0.724368,0,My Sister's Kids in Africa,6.4,5,35|10751|12,Comedy|Family|Adventure,My Sisters Kids Collection,151149
